Date,Open,High,Low,Close,Adj Close,Volume
2019-10-16,136.223709,136.663483,135.172089,135.860428,109.260162,5577900
2019-10-17,129.063095,130.019119,127.065010,128.355637,103.224762,16484751
2019-10-18,128.317398,128.575531,126.434036,128.193115,103.094040,7507665
2019-10-21,126.778206,127.246651,125.143402,126.749519,101.933105,6596181
2019-10-22,126.720840,128.154877,125.822182,128.068832,102.994110,4353034
2019-10-23,127.648186,128.652008,126.864243,128.470367,103.317032,3777001
2019-10-24,128.900574,129.130020,127.437859,128.173996,103.078682,2718031
2019-10-25,128.221802,129.952194,128.202682,129.483749,104.131989,2697739
2019-10-28,130.019119,130.621414,129.493301,129.990433,104.539459,3374501
2019-10-29,129.464630,129.608032,127.571701,127.934990,102.886475,4352092
2019-10-30,127.944550,129.330780,127.342255,129.302109,103.985909,2356638
2019-10-31,129.168259,129.302109,127.370934,127.848946,102.817284,3569057
2019-11-01,128.585083,129.598465,128.193115,129.569794,104.201187,3231931
2019-11-04,130.248566,131.682602,130.238998,131.615677,105.846519,3488828
2019-11-05,131.739960,132.657745,131.577438,131.826004,106.015648,3153690
2019-11-06,131.931168,132.676865,131.500961,132.676865,106.699913,4683256
2019-11-07,131.806885,133.021027,131.529633,131.634796,107.112228,4261195
2019-11-08,131.529633,131.558319,130.172089,131.558319,107.049980,2383206
2019-11-11,131.166351,131.166351,129.063095,129.512421,105.385231,2686128
2019-11-12,129.894836,130.650101,129.082214,129.627151,105.478584,3186639
2019-11-13,129.435944,129.617584,127.963669,128.565964,104.615082,3052646
2019-11-14,128.231354,128.422562,127.466537,128.107071,104.241676,4425940
2019-11-15,128.479919,129.177826,128.135757,128.489487,104.552864,3412575
2019-11-18,128.393875,128.565964,127.370934,128.403442,104.482841,3358078
2019-11-19,128.948380,129.426392,128.546844,128.604202,104.646210,3132770
2019-11-20,128.164429,128.546844,126.912048,127.342255,103.619347,4328557
2019-11-21,127.533463,128.269592,127.131927,127.954109,104.117210,3499184
2019-11-22,128.288712,128.728485,127.715103,128.432129,104.506187,3449185
2019-11-25,128.556412,130.019119,128.441681,129.990433,105.774178,2709245
2019-11-26,130.162521,130.162521,128.843216,129.149139,105.089622,3967687
2019-11-27,129.397705,129.741867,127.743790,127.887192,104.062759,3431821
2019-11-29,127.724663,128.604202,127.179733,128.537292,104.591751,1909264
2019-12-02,128.537292,128.585083,126.653923,127.065010,103.393768,3208187
2019-12-03,126.195030,126.615677,124.942642,126.309753,102.779198,3810055
2019-12-04,127.017204,127.801147,126.156792,126.185471,102.678062,3692380
2019-12-05,127.141495,127.380501,125.841301,126.108986,102.615837,3760788
2019-12-06,126.912048,128.001907,126.864243,127.361374,103.634911,3595625
2019-12-09,127.485657,128.671127,127.399620,128.030594,104.179443,3105051
2019-12-10,128.030594,128.910141,127.686424,128.021027,104.171669,3640498
2019-12-11,128.212234,128.594650,127.791588,127.877632,104.054977,4135152
2019-12-12,127.820267,129.694077,127.782028,129.369019,105.268547,5046009
2019-12-13,128.824097,129.541107,128.116638,128.307846,104.405060,2651610
2019-12-16,129.005737,129.493301,127.963669,128.231354,104.342819,3189463
2019-12-17,128.374756,128.766724,127.590820,128.317398,104.412804,3040931
2019-12-18,128.632889,129.063095,128.250473,128.499039,104.560623,3244483
2019-12-19,128.546844,128.804977,128.288712,128.642441,104.677330,4044359
2019-12-20,129.770554,130.420654,129.015289,129.627151,105.478584,7438943
2019-12-23,129.808792,130.162521,129.063095,129.588913,105.447472,2932147
2019-12-24,129.646271,129.655838,128.690247,129.043976,105.004044,1257397
2019-12-26,129.043976,129.359467,128.728485,128.977051,104.949585,2227666
2019-12-27,129.063095,129.780121,128.938812,129.321228,105.229645,2878801
2019-12-30,129.254303,129.349899,126.673042,126.969406,103.315948,4308369
2019-12-31,126.701721,128.221802,126.577438,128.145309,104.272797,3951265
2020-01-02,129.063095,129.942642,128.843216,129.464630,105.346329,3293436
2020-01-03,127.695984,128.929260,127.686424,128.432129,104.506187,2482890
2020-01-06,127.552582,128.336517,127.342255,128.202682,104.319489,2537073
2020-01-07,127.810707,129.024857,127.533463,128.288712,104.389473,3232977
2020-01-08,128.594650,129.885284,128.030594,129.359467,105.260765,4545916
2020-01-09,129.770554,130.774384,129.359467,130.726578,106.373215,3902208
2020-01-10,130.975143,131.806885,130.315491,130.678772,106.334297,3405148
2020-01-13,129.521988,130.630981,129.130020,130.592728,106.264297,3693426
2020-01-14,130.286804,131.108994,129.588913,129.847031,105.657494,3850326
2020-01-15,130.019119,131.988525,129.741867,130.611862,106.279861,4232011
2020-01-16,131.281067,132.112808,130.984711,131.912048,107.337822,4519661
2020-01-17,130.535370,132.246658,130.172089,132.227539,107.594528,5881972
2020-01-21,131.749527,133.221802,131.548752,133.049713,108.263542,7577329
2020-01-22,137.017212,139.378586,136.281067,137.562134,111.935333,17228038
2020-01-23,137.858505,138.059280,135.898666,136.587006,111.141876,5918059
2020-01-24,137.084137,137.590820,134.282990,134.378586,109.344849,5836889
2020-01-27,132.409180,133.910141,132.026764,132.523895,107.835701,4358264
2020-01-28,133.365204,134.292542,132.648178,133.412994,108.559166,3610374
2020-01-29,133.049713,133.441681,131.548752,131.634796,107.112228,3194275
2020-01-30,130.745697,130.946457,129.034424,130.755264,106.396538,5290563
2020-01-31,136.615677,137.715103,134.598465,137.409180,111.810875,19868352
2020-02-03,137.906311,140.803055,137.571701,139.837479,113.786812,9295488
2020-02-04,141.281067,142.810699,140.420654,142.552582,115.996101,5879566
2020-02-05,143.604202,150.516251,143.546844,149.455063,121.612709,15048593
2020-02-06,149.923523,151.768646,148.585083,149.866150,121.947182,8786923
2020-02-07,147.753342,148.699814,146.195023,146.663483,120.587349,6718876
2020-02-10,146.242828,147.648178,144.913956,147.638626,121.389114,5480831
2020-02-11,148.298279,148.393875,146.013382,146.730408,120.642372,4011515
2020-02-12,146.988525,148.757172,146.768646,148.479919,122.080872,4641939
2020-02-13,147.581268,148.021027,146.663483,147.523895,121.294785,3996452
2020-02-14,147.629059,147.762909,143.183563,144.072662,118.457184,6379763
2020-02-18,143.202682,144.722748,143.059280,144.455063,118.771599,3496778
2020-02-19,144.875717,145.210327,143.699814,144.225616,118.582939,2858613
2020-02-20,144.177826,144.952194,142.934998,144.569794,118.865913,3013003
2020-02-21,144.397705,144.397705,142.294449,143.250473,117.781158,3699597
2020-02-24,139.110901,141.539200,138.986618,139.990433,115.100739,5703210
2020-02-25,140.066925,140.602295,135.047806,135.478012,111.390610,6497229
2020-02-26,136.615677,137.724670,133.460800,133.604202,109.849953,5656663
2020-02-27,131.204590,132.590820,127.160614,127.256210,104.630623,8808471
2020-02-28,124.263863,125.325050,120.803062,124.426384,102.303909,13607832
2020-03-02,125.000000,128.527725,122.323135,128.393875,105.565994,8923844
2020-03-03,128.565964,130.114716,122.179733,123.231361,101.321358,8259321
2020-03-04,125.793503,128.374756,123.326958,128.317398,105.503113,5226234
2020-03-05,124.760994,126.472275,122.801147,123.852776,101.832306,5696725
2020-03-06,121.128105,122.686424,119.043976,122.112808,100.401688,8570192
2020-03-09,114.875717,117.026772,112.122368,112.629066,92.604118,11252345
2020-03-10,117.380501,119.388145,110.669212,119.282982,98.075005,11935592
2020-03-11,115.688339,117.189293,111.261948,112.782028,92.729889,8835039
2020-03-12,104.827919,104.971321,97.782028,98.288719,80.813416,13088284
2020-03-13,103.900574,104.359467,96.376671,103.202675,84.853706,13077197
2020-03-16,93.690247,102.686424,90.822182,94.722755,77.881470,11054128
2020-03-17,96.185471,102.676865,92.829826,101.959846,83.831841,9684182
2020-03-18,95.038239,102.227531,95.028679,98.996178,81.395096,9176035
2020-03-19,97.829826,99.130020,93.919693,95.927345,78.871864,8782739
2020-03-20,96.481834,96.548759,90.544930,91.195030,74.980965,11031639
2020-03-23,90.439774,93.441681,86.577438,90.602295,74.493599,10176952
2020-03-24,95.592735,101.376671,94.894836,100.841301,82.912163,8340699
2020-03-25,100.841301,107.533463,98.307838,101.195030,83.203003,9052084
2020-03-26,102.208412,108.173996,100.927345,107.925430,88.736771,7482561
2020-03-27,103.804970,106.596558,102.915871,103.279160,84.916565,6718458
2020-03-30,103.336517,108.470360,103.068832,107.963669,88.768196,5820467
2020-03-31,107.074570,108.804970,105.325050,106.051628,87.196114,6635092
2020-04-01,101.682602,105.086044,99.923515,100.516251,82.644890,6394093
2020-04-02,100.736137,105.468452,100.516251,105.162521,86.465088,6619820
2020-04-03,104.130020,105.229446,100.305923,101.663483,83.588165,4747585
2020-04-06,105.497131,110.544930,105.286804,109.770554,90.253830,7357773
2020-04-07,113.575523,114.311661,109.818359,109.885277,90.348160,5852684
2020-04-08,111.195030,114.684509,110.009560,114.043976,93.767471,5395896
2020-04-09,115.181641,117.514343,114.885277,116.156792,95.504631,5832705
2020-04-13,116.281075,116.443596,112.848946,115.822182,95.229492,5355206
2020-04-14,118.030594,119.674950,117.227531,118.460800,97.399002,5322780
2020-04-15,113.881454,114.904396,111.625237,113.470360,93.295837,5896616
2020-04-16,113.776291,114.483749,109.388145,110.640533,90.969131,6754650
2020-04-17,114.053535,115.095604,112.734222,114.837479,94.419861,5194436
2020-04-20,113.910133,117.456978,112.944550,115.114723,94.647812,8558058
2020-04-21,108.986618,111.998085,107.131927,111.625237,91.778748,15009054
2020-04-22,114.598473,115.038239,112.380501,114.063095,93.783180,7412479
2020-04-23,114.311661,117.619499,113.881454,116.013382,95.386711,7198154
2020-04-24,117.026772,119.502869,115.449333,119.235184,98.035683,5215251
2020-04-27,120.038239,121.405357,119.952202,120.382408,98.978943,5150295
2020-04-28,122.399620,122.562141,119.866158,120.717018,99.254059,4997893
2020-04-29,123.212234,123.623329,121.921608,123.030594,101.156296,5499450
2020-04-30,120.956024,121.673042,119.713196,120.038239,98.695969,6941047
2020-05-01,117.772469,118.040154,116.051628,116.510513,95.795448,5152073
2020-05-04,115.506691,116.606117,114.139580,116.328873,95.646095,4202723
2020-05-05,117.963669,118.852776,117.084129,117.189293,96.353546,4078772
2020-05-06,117.820267,118.594643,117.026772,117.753349,96.817314,4042372
2020-05-07,117.571701,117.839386,115.535370,115.898659,96.570374,4615580
2020-05-08,117.275337,117.810707,115.736137,117.581261,97.972359,5232615
2020-05-11,116.453156,118.021034,115.363289,117.198853,97.653725,3697924
2020-05-12,117.600380,118.852776,114.971321,114.971321,95.797676,5004587
2020-05-13,114.674950,114.713196,109.799232,110.640533,92.189140,6153409
2020-05-14,109.531548,111.940727,106.892921,111.806885,93.160980,5501332
2020-05-15,110.831741,112.227531,110.181641,111.835564,93.184875,5006470
2020-05-18,114.608032,116.978966,114.483749,116.214149,96.833244,4399162
2020-05-19,115.860420,116.797325,114.856598,115.000000,95.821579,3390191
2020-05-20,115.611855,117.084129,115.296364,116.042068,96.689857,4017372
2020-05-21,115.669212,116.367111,113.738052,113.881454,94.889572,4184941
2020-05-22,114.120461,114.216064,112.418739,113.183556,94.308067,4373117
2020-05-26,115.965584,117.227531,115.688339,116.405357,96.992569,5720888
2020-05-27,118.489487,120.296364,118.040154,120.019119,100.003662,5990965
2020-05-28,121.290634,121.386230,118.757172,119.053535,99.199104,4095404
2020-05-29,118.231361,119.627151,116.864243,119.407265,99.493851,8294675
2020-06-01,119.158699,120.219887,118.575523,119.397705,99.485893,3003798
2020-06-02,120.143402,120.458893,119.177818,120.458893,100.370087,3115093
2020-06-03,121.558319,123.900574,121.414917,123.374763,102.799683,4097914
2020-06-04,122.160614,123.279160,121.434036,123.221794,102.672234,4042581
2020-06-05,128.001907,128.326965,125.956024,126.252388,105.197418,6163764
2020-06-08,126.453156,129.904404,126.453156,129.780121,108.136833,5617543
2020-06-09,127.648186,127.724663,125.258125,126.070747,105.046066,5641706
2020-06-10,126.338432,126.414917,124.091782,124.158699,103.452881,4952601
2020-06-11,120.487572,120.554497,112.657745,112.820267,94.005356,12304726
2020-06-12,115.917786,117.705544,114.034416,116.548759,97.112045,6506434
2020-06-15,113.948372,116.988525,113.087952,116.300194,96.904930,5385959
2020-06-16,119.502869,121.892921,117.743790,119.646271,99.692993,5864608
2020-06-17,120.296364,120.697899,117.973228,118.690247,98.896393,3302013
2020-06-18,117.590820,118.929253,116.950287,118.699806,98.904373,2997208
2020-06-19,120.621414,121.242828,116.873802,117.084129,97.558136,8471554
2020-06-22,116.749519,117.112808,115.229446,115.745697,96.442917,4993081
2020-06-23,116.644356,117.495216,113.986618,114.158699,95.120583,6937700
2020-06-24,113.116638,113.116638,110.783936,111.300194,92.738777,7061546
2020-06-25,111.625237,113.967499,110.994263,113.795410,94.817879,6412608
2020-06-26,113.059273,113.757172,111.147224,112.036331,93.352165,11244605
2020-06-29,112.791588,114.512428,112.208412,114.483749,95.391426,4350837
2020-06-30,113.948372,115.869980,113.766731,115.458893,96.203941,4099797
2020-07-01,114.980881,115.898659,113.164436,113.326958,94.427551,4869967
2020-07-02,114.426384,116.080307,114.015297,114.435944,95.351585,3919362
2020-07-06,115.917786,116.491394,114.206497,114.904396,95.741913,4231488
2020-07-07,113.766731,114.254303,112.170174,112.409180,93.662819,4474893
2020-07-08,112.868073,113.422562,111.357552,112.533463,93.766380,5431669
2020-07-09,112.810707,112.810707,110.133842,110.621414,92.173203,4982098
2020-07-10,110.420647,113.355644,110.219887,113.145317,94.276199,4482842
2020-07-13,114.512428,115.669212,113.441681,113.957932,94.953293,4864632
2020-07-14,113.403442,115.573616,112.734222,115.296364,96.068520,4742982
2020-07-15,117.017204,118.508606,116.778206,117.590820,97.980339,4679176
2020-07-16,117.284897,119.005737,116.787766,118.556404,98.784889,4530121
2020-07-17,118.919693,120.105164,117.782028,119.608032,99.661133,4167892
2020-07-20,120.525810,121.481834,119.636711,120.812622,100.664848,10384374
2020-07-21,125.391968,126.357552,120.267685,120.516251,100.417885,16063004
2020-07-22,120.363289,123.776291,120.267685,123.011475,102.496986,8572388
2020-07-23,123.422562,123.680687,121.558319,121.730400,101.429558,4414225
2020-07-24,120.917786,122.036331,119.980881,120.258125,100.202820,3693531
2020-07-27,119.369026,120.764816,119.225624,120.659653,100.537369,3905136
2020-07-28,120.286804,120.783936,118.690247,118.996178,99.151314,4370397
2020-07-29,119.082214,120.449333,118.613770,119.808792,99.828423,2963109
2020-07-30,118.269600,118.451241,116.290634,117.495216,97.900665,4171553
2020-07-31,117.313576,117.581261,115.764816,117.533463,97.932541,5519847
2020-08-03,118.068832,118.938812,116.778206,118.843208,99.023865,3688301
2020-08-04,118.374763,120.325050,118.374763,120.305923,100.242630,3625541
2020-08-05,121.156792,121.175911,119.130020,119.933075,99.931976,3786102
2020-08-06,119.502869,120.707458,119.502869,120.573616,100.465698,3574287
2020-08-07,118.068832,119.569794,117.791588,119.464630,100.844978,3818946
2020-08-10,119.904396,121.644356,119.674950,121.520073,102.580078,4150842
2020-08-11,123.097511,124.732315,121.042068,121.175911,102.289551,5231255
2020-08-12,121.998085,122.170174,120.344170,121.128105,102.249207,3692066
2020-08-13,120.420647,120.831741,119.282982,119.531548,100.901482,3317180
2020-08-14,118.738052,120.038239,118.460800,119.760994,101.095146,3099716
2020-08-17,119.741875,120.066925,118.938812,118.967499,100.425331,3514665
2020-08-18,119.502869,119.980881,118.776291,119.426384,100.812706,3014990
2020-08-19,119.340347,119.980881,118.068832,118.393883,99.941124,3916119
2020-08-20,117.782028,118.585083,117.409180,117.734222,99.384277,2679015
2020-08-21,117.600380,118.049713,116.931168,117.743790,99.392365,3540815
2020-08-24,118.346077,120.516251,117.934990,120.152962,101.426025,4258057
2020-08-25,120.458893,121.242828,119.015297,119.158699,100.586739,3114674
2020-08-26,119.455070,119.617592,118.499046,118.709366,100.207436,3544162
2020-08-27,119.120461,119.598473,118.527725,119.168259,100.594803,3580144
2020-08-28,119.464630,119.789673,118.757172,119.569794,100.933762,3242182
2020-08-31,119.741875,119.741875,117.619499,117.887192,99.513397,5049983
2020-09-01,117.447418,118.499046,116.778206,117.973228,99.586037,3300444
2020-09-02,118.279160,123.040154,118.145317,122.543022,103.443581,6895650
2020-09-03,122.552582,124.235184,118.212234,118.977058,100.433411,5979773
2020-09-04,118.881454,119.837479,115.908218,116.921608,98.698311,6295037
2020-09-08,116.787766,117.466537,115.401527,115.879539,97.818665,5449974
2020-09-09,116.759079,118.260040,115.956024,116.883362,98.666039,3944152
2020-09-10,117.141495,118.145317,114.952202,115.258125,97.294098,4161406
2020-09-11,116.051628,117.304016,115.420647,116.118546,98.020409,3711313
2020-09-14,116.978966,117.954109,116.405357,116.720840,98.528839,3809009
2020-09-15,117.418739,117.973228,116.864243,117.055450,98.811310,3049299
2020-09-16,117.313576,120.286804,117.313576,118.757172,100.247803,3962666
2020-09-17,117.227531,120.028679,116.606117,119.426384,100.812706,3317180
2020-09-18,118.795410,119.426384,117.256210,117.361374,99.069550,5639614
2020-09-21,115.181641,115.391968,113.365204,114.961761,97.043930,5555724
2020-09-22,115.038239,116.108986,114.273422,115.210327,97.253754,3093859
2020-09-23,115.487572,116.242828,113.221794,113.604210,95.897957,4120612
2020-09-24,112.906311,114.263863,111.357552,112.896751,95.300774,3709325
2020-09-25,112.428299,114.158699,111.797325,113.718925,95.994797,3089570
2020-09-28,115.267685,116.950287,115.114723,116.376671,98.238319,3670623
2020-09-29,116.070747,116.816444,114.923515,115.621414,97.600777,2203504
2020-09-30,116.042068,117.504784,115.487572,116.319313,98.189896,3411111
2020-10-01,116.978966,117.877632,115.066925,115.764816,97.721832,3359438
2020-10-02,113.804970,116.395790,113.594643,115.267685,97.302170,3059759
2020-10-05,116.481834,117.351814,115.726578,116.644356,98.464272,3190823
2020-10-06,117.189293,119.340347,116.242828,116.606117,98.432007,4050426
2020-10-07,117.275337,118.919693,116.940727,118.613770,100.126755,2944908
2020-10-08,125.105164,129.541107,124.063095,125.707458,106.114799,26452189
2020-10-09,126.195030,126.195030,121.988525,122.170174,103.128860,8737970
2020-10-12,122.437859,122.609940,120.879539,121.615677,102.660774,4848315
2020-10-13,121.003822,121.558319,118.986618,119.598473,100.957970,5654781
2020-10-14,119.627151,121.357552,119.627151,120.401527,101.635864,3899593
2020-10-15,118.623329,119.713196,118.403442,119.397705,100.788513,3541024
2020-10-16,119.665390,120.869980,119.177818,120.391968,101.627800,4927078
2020-10-19,121.223709,121.749519,119.579353,120.000000,101.296913,7822720
2020-10-20,114.531548,114.866158,111.701721,112.208412,94.719719,22490151
2020-10-21,111.529640,112.514343,109.741875,110.000000,92.855507,10204044
2020-10-22,109.942642,110.956024,108.011475,110.669212,93.420410,8217167
2020-10-23,111.376671,111.491394,110.449333,110.898659,93.614098,4072496
2020-10-26,109.416824,109.847038,106.921608,107.284897,90.563583,7534756
2020-10-27,107.217972,107.284897,105.191208,105.697899,89.223923,6209161
2020-10-28,103.881454,104.904396,101.261948,101.959846,86.068474,9860956
2020-10-29,102.533463,104.818359,101.864243,104.120461,87.892342,7071169
2020-10-30,103.154877,106.883362,103.011475,106.749519,90.111633,8285889
2020-11-02,107.695984,108.824089,107.313576,107.944550,91.120415,5555829
2020-11-03,108.986618,110.564056,108.632889,109.139580,92.129196,4397698
2020-11-04,107.390060,108.900574,106.271507,106.978966,90.305336,6066905
2020-11-05,108.317398,110.219887,108.040154,109.722755,92.621460,5127701
2020-11-06,110.019119,110.038239,108.403442,109.024857,92.032341,5490663
2020-11-09,112.695984,114.474190,110.200768,110.449333,94.586761,9405841
2020-11-10,111.558319,112.973228,111.137665,112.724663,96.535301,5881449
2020-11-11,112.925430,113.145317,111.108986,112.045891,95.954018,4486922
2020-11-12,110.544930,111.252388,108.489487,109.464630,93.743477,6797117
2020-11-13,110.124283,112.208412,109.952202,111.711281,95.667458,4898000
2020-11-16,113.097511,113.336517,111.969406,113.154877,96.903732,5536896
2020-11-17,112.428299,113.326958,111.921608,112.523903,96.363373,4324687
2020-11-18,112.543022,113.652008,111.615677,111.634796,95.601967,4818713
2020-11-19,111.414917,112.284897,110.793503,112.026772,95.937630,3597822
2020-11-20,112.428299,112.848946,111.558319,111.797325,95.741150,5255418
